"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1788873432001806619","Fri May 10 21:54:06 +0000 2024","0","@Zer0Failed malaysia emang ga mau ngakuin bea cukai aja?","1789051313801576515","","Zer0Failed","in","Serpong, Indonesia","0","0","0","https://twitter.com/bukalagisenin/status/1789051313801576515","1116938110124716032","bukalagisenin"
"1788102463343710414","Fri May 10 21:52:56 +0000 2024","0","@prastow @medyrenaldy_ Harus terus digali kenapa koin bisa ilang dan dus charger rusak klo masalah ini ga ketemu jawabannya ya jangan harap kasus ini bakal selesai ini menyangkut kredibilitas bea cukai loh","1789051018749051250","","prastow","in","","0","0","0","https://twitter.com/MuqaffiAbd/status/1789051018749051250","1319341735449751552","MuqaffiAbd"
"1788917316442554833","Fri May 10 21:39:24 +0000 2024","3","@Nagashima_007 Jgn2 selama ini TKI &amp; TKW jadi salah satu target bea cukai tuk dapat uang harom. Masih mending klo uang yg katanya pajak itu masuk ke kas negara. Klo masuk kas pribadi Krn T sama T antar pegawai or bawahan &amp; atasan? Nah lhooo. Maaf bukan nuduh lho ya hny asumsi pribadi.","1789047613083279748","","Nagashima_007","in","","0","1","0","https://twitter.com/Yani03495310/status/1789047613083279748","1307593189302218752","Yani03495310"
"1788836091346539006","Fri May 10 21:32:42 +0000 2024","0","@NyimasLaula @medyrenaldy_ Kemarin katanya banyak yang ditawarin jadi buzzer bea cukai gitu ya?","1789045926994088033","","NyimasLaula","in","","0","0","0","https://twitter.com/Putrasalju007/status/1789045926994088033","1653008947966779392","Putrasalju007"
"1789040590442631634","Fri May 10 21:11:30 +0000 2024","1","READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/jkZUkiPxdA #jastipimei #unblockimei #unblokimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/Jzo9eR7cGS","1789040590442631634","https://pbs.twimg.com/media/GNPy7WnXUAEHMjc.jpg","","in","Sidoarjo,indonesia","0","0","0","https://twitter.com/HebelW10648/status/1789040590442631634","1762995359918239744","HebelW10648"
"1788902949625946424","Fri May 10 21:02:50 +0000 2024","0","@vanc1Bozz @prabowo Dah lah... Penghapusan pajak orang pribadi bea dan cukai itu solusi paling tepat. Biarin aja duit APBN dihabisin pejabat selama rakyat gak usah bayar PPh PPN bea dan cukai meski sebel tapi gak sakit hati banget.","1789038409027084457","","vanc1Bozz","in","","0","0","0","https://twitter.com/Ikhwanazis89/status/1789038409027084457","2335942801","Ikhwanazis89"
"1789011866276282697","Fri May 10 19:17:21 +0000 2024","0","keberadaan Bea Cukai RI tdk hanya mendukung stabilitas ekonomi negara tp jg memperkuat citra RI dimata dunia sbg negara yg berkomitmen dlm menjaga ketertiban &amp; keamanan. #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaiamanah #beacukaihebat #fyp #viral https://t.co/ltLj3fVpr1","1789011866276282697","https://pbs.twimg.com/media/GNPYzYgacAIrRVM.jpg","","in","","0","0","0","https://twitter.com/hansputrat16602/status/1789011866276282697","1728771259218194432","hansputrat16602"
"1788774046949343723","Fri May 10 19:16:16 +0000 2024","0","@aruna_bayu Bea Cukai anjingnya pemerintah!","1789011593159926158","","aruna_bayu","in","Zimbabwe","0","0","0","https://twitter.com/sukongowo/status/1789011593159926158","1704791940104110080","sukongowo"
"1789010089610998207","Fri May 10 19:16:13 +0000 2024","0","@bayupradhana tapi menurut anda apakah ivander masih kerja di beacukai?","1789011578316271795","","bayupradhana","in","Jotunheim","0","1","0","https://twitter.com/damar_komodo/status/1789011578316271795","1085993189968756736","damar_komodo"
"1788102463343710414","Fri May 10 18:52:51 +0000 2024","0","@r_elhakim @whendarkness_ @Ggie44147220 @samuelchrstns @prastow @medyrenaldy_ Tolol lo Yg kasus Medy jg barangnya di Seal ulang pakai punya Bea Cukai jelas tertulis CUSTOM Artinya ada peran Becuk juga soal Unpacking. TOLOL","1789005699105845716","","r_elhakim","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/gahana5150/status/1789005699105845716","1603597312982650880","gahana5150"
"1788873432001806619","Fri May 10 18:52:20 +0000 2024","0","@Zer0Failed Bea cukai gak beres-beres masalahnya ","1789005568327446752","","Zer0Failed","in","Bandung","0","0","0","https://twitter.com/SayaGalih/status/1789005568327446752","1084930046","SayaGalih"
"1788873432001806619","Fri May 10 18:50:36 +0000 2024","0","@Zer0Failed Bagusss... bea cukai harus di obrak abrik/ ditelisik betul semua oknumnya ga jelas banget","1789005131591381240","","Zer0Failed","in","Sidoarjo, Indonesia","0","1","0","https://twitter.com/adaam22i/status/1789005131591381240","1226442322792996870","adaam22i"
"1789004022567047368","Fri May 10 18:46:11 +0000 2024","0","SOLUSI IMEI TERBLOKIR OPEN UNBLOCK IMEI TO ALL OPERATOR GARANSI⏬ ️3 BULAN PREMIUM ️PERMANEN ️BEACUKAI ALL SMARTPHONE &amp; IPHONE REGIS FOR BYPASS IPHONE MICLOUD SERVER YANG MEMPUNYAI PERMASALAHAN JARINGAN INBOX!!! https://t.co/rtGz8dAVQr #zonauang #beacukai #unlockimei https://t.co/S0lQuXgSwO","1789004022567047368","https://pbs.twimg.com/media/GNPRrBubwAAGQeZ.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://twitter.com/Foziah400/status/1789004022567047368","2737314277","Foziah400"
"1788816503095300284","Fri May 10 18:44:00 +0000 2024","0","@medyrenaldy_ @PPATK @KPK_RI @KejaksaanRI coba cek orang bea cukai nih pasti ada gembong korup disini tp tertutupi.","1789003472505016504","","medyrenaldy_","in","","0","0","0","https://twitter.com/RakyatNgenez/status/1789003472505016504","1639315365489709056","RakyatNgenez"
"1788650998346465700","Fri May 10 18:43:09 +0000 2024","0","@chvxyrl wkwk justru gua mager urus beacukai sama jastipannya klo ke indo","1789003259707027529","","chvxyrl","in","sihanoukville ","0","1","0","https://twitter.com/jebirx/status/1789003259707027529","853084016349556736","jebirx"
"1788873432001806619","Fri May 10 18:40:08 +0000 2024","0","@Zer0Failed Beacukai kena batunya kaan ...cari lagi masih banyak kasus yang lain","1789002499883450478","","Zer0Failed","in","","0","0","0","https://twitter.com/_pejuangsubuh/status/1789002499883450478","534424658","_pejuangsubuh"
"1788110888396071085","Fri May 10 18:39:39 +0000 2024","1","@H4l1mun_D1n61n Kalo garuda muda bawa pulang piala AFC di palak bea cukai 4 juta ga ya ?","1789002376013283341","","H4l1mun_D1n61n","in","","0","0","0","https://twitter.com/imuharam90/status/1789002376013283341","1477459175743492097","imuharam90"
"1788873432001806619","Fri May 10 18:35:54 +0000 2024","0","@Zer0Failed Bea cukai cacat","1789001432714342787","","Zer0Failed","in","","0","0","0","https://twitter.com/Awanzcloud03/status/1789001432714342787","1668214968922288128","Awanzcloud03"
"1789000698220437538","Fri May 10 18:32:59 +0000 2024","0","haha beacukai lagi beacukai lagi","1789000698220437538","","","in","101222 | 180323 | 190323","0","0","0","https://twitter.com/hyunsukcarteu/status/1789000698220437538","1353052808094728192","hyunsukcarteu"
"1788998033931399519","Fri May 10 18:22:23 +0000 2024","0","Gak ngurus artis2 an kembali fokus ke Beacukai Pejabat kemenhub mesum dll wkwk","1788998033931399519","","","in","Dammam, Kingdom of Saudi Arabi","0","1","0","https://twitter.com/Elvolight88/status/1788998033931399519","61157838","Elvolight88"
"1788991341416051166","Fri May 10 18:13:02 +0000 2024","0","@Whatseurname Banyak ANAK itu mah anjrit udahlah. Yaelah bisa sampai gak itu kira kira? Kalau ketahan beacukai awas aja..","1788995678078922768","","Whatseurname","in","; ","0","0","0","https://twitter.com/Resgara/status/1788995678078922768","2505290396","Resgara"
"1788730911053529356","Fri May 10 18:12:31 +0000 2024","0","@prastow @prastow Lu hidup dari duit gue tapi kerjaan bea cukai soekarno hatta gak becus ","1788995550421106842","","prastow","in","","0","0","0","https://twitter.com/TempatPiknik2/status/1788995550421106842","1696364966721597440","TempatPiknik2"
"1788994804329902184","Fri May 10 18:09:33 +0000 2024","1","UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/tW0jHDCxN8 #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/sHOh3W8nNw","1788994804329902184","https://pbs.twimg.com/media/GNPJSvZacAErNo6.jpg","","in","Sidoarjo, Indonesia","0","0","0","https://twitter.com/adeliararaa/status/1788994804329902184","1631733859778990080","adeliararaa"
"1788936433572643100","Fri May 10 16:51:42 +0000 2024","0","@H4T14K4LN4L42 Orang pajak dan Bea Cukai sepertinya diberlakukan pembuktian terbalik harta hartanya.","1788975208889786676","","H4T14K4LN4L42","in","","0","0","0","https://twitter.com/semuthitam009/status/1788975208889786676","967284126","semuthitam009"
"1788733360548057329","Fri May 10 16:49:54 +0000 2024","0","@_ikhwanyan @RadioElshinta Jangan² petugas Bea cukai sudah tahu","1788974756555030967","","_ikhwanyan","in","Sleman, Indonesia","0","0","0","https://twitter.com/Hidayatullah___/status/1788974756555030967","3455329646","Hidayatullah___"
"1788816503095300284","Fri May 10 16:37:57 +0000 2024","0","@medyrenaldy_ Prastowo sibuk banget nyebokin bea cukai sampai seserius itu memberikan bukti konkret ","1788971752602931665","","medyrenaldy_","in","","0","0","0","https://twitter.com/Bison657/status/1788971752602931665","1722963413947871232","Bison657"
"1788816503095300284","Fri May 10 16:30:47 +0000 2024","0","@medyrenaldy_ Dengan ini bersamaan dengan diperlihatkannya Mother Flame untuk pertama kalinya arc Bea Cukai pun berakhir. Ucap sang narator.","1788969947185787354","","medyrenaldy_","in","Radiant & Dire","0","0","0","https://twitter.com/humaedy_/status/1788969947185787354","457707257","humaedy_"
"1788912857318604948","Fri May 10 16:28:56 +0000 2024","0","@RajabHelmi @hamidah_nadya Belajar sejarah Bro.... P. Harto pd masanya itu sngt kuat (lbh dr rezim skrg) sj memutuskan mencabut kewenangan Bea Cukai &amp; pakai vendor asing. Stlh bbrp thn &amp; perbaikan total BC br kewenangan di kembalikan.... Ini menunjukkan preman &amp; mafia yg kuat di BC saat itu","1788969480103838191","","RajabHelmi","in","","0","1","0","https://twitter.com/bungr_herman18/status/1788969480103838191","1567388806118256640","bungr_herman18"
"1788968844691997032","Fri May 10 16:26:24 +0000 2024","0","gue kan mau bawa kamera lebih dari $500 dari indo ke ln nah bakal ditahan di bea cukai ga sih pas balik ke indonya? gue agaknya waswas nih","1788968844691997032","","","in","orangnya males bales tweet","0","0","0","https://twitter.com/entrerose/status/1788968844691997032","1220898165198479360","entrerose"
"1788968741423972497","Fri May 10 16:26:00 +0000 2024","2","Pantesan atlet udah ga pernah lagi dapet emas ternyata takut ga bisa masuk Indonesia kena pajak bea cukai","1788968741423972497","","","in","Bandung","0","0","0","https://twitter.com/Galih_Limbaran/status/1788968741423972497","1664812970","Galih_Limbaran"
"1788968487437935021","Fri May 10 16:24:59 +0000 2024","0","gak pernah nyoba but i guess good enough to change peraturan bea cukai wkwkwk","1788968487437935021","","","in","she/her","0","0","0","https://twitter.com/chestnutcracker/status/1788968487437935021","916233047586074629","chestnutcracker"
"1788968243400712665","Fri May 10 16:24:01 +0000 2024","0","Gimana ga di-bully negara serumpun orang oknum bea cukai nya Nakal. Udah bener pak Harto dulu bekukan beacukai tahun 1985 karena pungli lah ini kejadian berkali-kali ga pungli doang tapi penggelapan","1788968243400712665","","","in","Earth","0","0","0","https://twitter.com/zareena_azzahra/status/1788968243400712665","781884734917910528","zareena_azzahra"
"1788487680411709445","Fri May 10 16:23:59 +0000 2024","0","@Creamrion @haeyatosuo Kalau merchandise official ku udah rada hopeless gengs. Gegara peraturan baru bea cukai merchan official dari jepang aku ketahan ga bisa diambil ","1788968235255431205","","Creamrion","in","","0","1","0","https://twitter.com/bucketgirl1404/status/1788968235255431205","1644125215247708163","bucketgirl1404"
"1788873432001806619","Fri May 10 16:22:55 +0000 2024","0","@Zer0Failed Bea Cukai Indo skrg knp jadi Maling ya?? Apa ga cukup dana BUMN sama dari presiden??","1788967965830098972","","Zer0Failed","in","Jakarta Capital Region","0","2","0","https://twitter.com/YoichiKinnojo/status/1788967965830098972","1543485053803499520","YoichiKinnojo"
"1788967960159400403","Fri May 10 16:22:53 +0000 2024","1","Aduh bea cukai soeta ya hmmm udh terlalu banyak pak banyak bgt malah yg belum kebongkar","1788967960159400403","","","in","Mdn","0","0","0","https://twitter.com/rmahnrengginang/status/1788967960159400403","2451408512","rmahnrengginang"
"1788967420734116030","Fri May 10 16:21:15 +0000 2024","0","Pre-order di sini bukan PO Buat beli barangnya ya barangnya sudah kebeli cuma masih otw ina aja jadi kalau sudah lewat bea cukai dan sampai di WH ina bisa langsung dikirim dan langsung OTW ke rumah yorobun yaaa","1788967548970819596","","jastipanoppa","in","Jakarta","0","0","0","https://twitter.com/jastipanoppa/status/1788967548970819596","112388998","jastipanoppa"
